what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1767348189799
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1767348190494
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1767348190828
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1767348190850
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1767348201386
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1767348201388
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1767348201388
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1767348201389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348201420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348203164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348207925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348216792
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1767348223240
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1767348223241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348224636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348226298
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1767348226732
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1767348226739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348231505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348231523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348238043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348358666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348366020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348655561
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1767348656502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348660961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348663156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348665000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348679244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348690161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348803605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348805074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348806503
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1767348806583
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767348806658
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1767348806836
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1767348806837
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1767349096454
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1767349096456
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1767349096456
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1767349096457
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1767349096457
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1767349096458
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1767349096458
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1767349096458
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1767349096459
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1767349096459
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1767349096459
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1767349096459
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1767349096460
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1767349096460
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1767349096461
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1767349096461
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1767349096461
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1767349096461
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1767349096461
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1767349096461
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1767349096462
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1767349096462
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1767349096462
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1767349096463
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1767349096463
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1767349096463
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1767349096464
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1767349096464
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1767349096464
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1767349096465
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1767349096465
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1767349096466
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1767349096466
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1767349096466
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1767349096467
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1767349096467
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1767349096467
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1767349096467
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1767349096468
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1767349096468
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1767349096468
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1767349096469
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1767349096470
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1767349096471
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1767349096471
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1767349096471
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1767349096472
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1767349096472
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1767349096472
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1767349096473
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1767349096473
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1767349096474
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1767349096474
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1767349096474
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1767349096475
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1767349096475
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1767349096475
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1767349096476
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1767349096476
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1767349096477
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1767349096477
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1767349096477
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1767349096477
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1767349096477
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1767349096478
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1767349096478
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1767349096478
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1767349096479
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1767349096479
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1767349096487
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1767349096488
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1767349096488
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1767349096488
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1767349096489
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1767349096489
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1767349096489
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1767349096490
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1767349096490
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1767349096490
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1767349096490
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1767349096491
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1767349096491
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1767349096491
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1767349096491
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1767349096492
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1767349096492
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1767349096492
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1767349096493
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1767349096493
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1767349096493
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1767349096493
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1767349096493
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1767349096494
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1767349096494
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1767349096494
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1767349096494
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1767349096494
os,sysinfo,,,"win32",1767349096496
arch,sysinfo,,,"x86",1767349096496
ws,sysinfo,,,"win32",1767349096496
locale,sysinfo,,,"vi_VN",1767349096496
processors,sysinfo,,,"16",1767349096496
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1767349096496
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1767349096496
java.specification.name,sysinfo,,,"Java Platform API Specification",1767349096496
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1767349096496
java.specification.version,sysinfo,,,"1.6",1767349096496
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1767349096496
java.version,sysinfo,,,"1.6.0_23",1767349096496
java.vm.info,sysinfo,,,"mixed mode",1767349096496
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1767349096496
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1767349096496
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1767349096496
java.vm.specification.version,sysinfo,,,"1.0",1767349096496
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1767349096496
java.vm.version,sysinfo,,,"19.0-b09",1767349096496
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1767349100611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349109888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349143715
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1767349144861
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1767349145843
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1767349145862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349149107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349151199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349152813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349224547
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1767349225387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349227066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349252981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349254193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349385475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349386887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349919971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349922465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349923462
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1767349923540
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1767349923599
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1767349923797
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1767349923797
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1767349923798
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1767349923798
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1767349923798
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1767349923798
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1767349923798
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1767349923798
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1767349923798
